Data da Coleta,Amostra,Motivo,Município,Sistema,Chuva nas Últimas 48h,Cloro Residual Livre (mg/L),Turbidez (uT),Cor Aparente (uH),pH,Coliformes Totais,E. Coli,Fluoretação
27 de jan. de 2026,260917000003,Rotina,Monteirópolis,SAA DE PAO DE ACUCAR URBANO,Não,2,0.4,,,Ausente,Ausente,Não
27 de jan. de 2026,260133000011,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORORESIDENCIAL ERICK FERRAZ,Não,1.02,0.92,0,,Ausente,Ausente,Não
27 de jan. de 2026,GP 07,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
27 de jan. de 2026,GP 08,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,2.5,,,,Sem Informações,Sem Informações,Não
27 de jan. de 2026,GP 09,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,2.5,,,,Sem Informações,Sem Informações,Não
27 de jan. de 2026,GP 10,Rotina,Girau do Ponciano,SAA DE SAO BRAS URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
27 de jan. de 2026,260133000012,Rotina,Marechal Deodoro,SAA DE MARECHAL DEODORORESIDENCIAL ERICK FERRAZ,Não,1.07,0.94,0,,Ausente,Ausente,Não
26 de jan. de 2026,260402000014,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Não,2,2.71,10,,Ausente,Ausente,Não
26 de jan. de 2026,260720000025,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.7,,,Ausente,Ausente,Não
26 de jan. de 2026,260720000028,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,1.2,,,Ausente,Ausente,Não
26 de jan. de 2026,260402000013,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Não,1.5,1.19,1,,Ausente,Ausente,Não
26 de jan. de 2026,260720000030,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.5,,,Ausente,Ausente,Não
26 de jan. de 2026,260415000015,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Não,,1.67,1,,Presente,Ausente,Não
26 de jan. de 2026,261007000014,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA BARRAGEM LESTE,Não,3,12.2,1,,Presente,Ausente,Não
26 de jan. de 2026,261007000015,Rotina,Delmiro Gouveia,SAA DE DELMIRO GOUVEIA BARRAGEM LESTE,Não,1.5,7.2,0,,Presente,Ausente,Não
26 de jan. de 2026,260919000010,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Não,1.25,0.3,,,Ausente,Ausente,Não
26 de jan. de 2026,260415000011,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Não,,1.72,1,,Ausente,Ausente,Não
26 de jan. de 2026,260415000012,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Não,,1.91,1,,Ausente,Ausente,Não
26 de jan. de 2026,260402000011,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Não,2,1.89,0,,Ausente,Ausente,Não
26 de jan. de 2026,260415000013,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Não,,2.5,8,,Presente,Ausente,Não
26 de jan. de 2026,260415000014,Rotina,Quebrangulo,SAA DE QUEBRANGULO SEDE,Não,,3.62,10,,Ausente,Ausente,Não
26 de jan. de 2026,260720000026,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.35,,,Ausente,Ausente,Não
26 de jan. de 2026,260402000015,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Não,0.5,1.41,1,,Ausente,Ausente,Não
26 de jan. de 2026,260402000012,Rotina,Mar Vermelho,SAA DE MAR VERMELHO SEDE CASAL,Não,2,1.66,1,,Ausente,Ausente,Não
26 de jan. de 2026,SMU16,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,SB 13,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,0.75,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,SB 14,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,0.85,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260715000016,Rotina,Traipu,SAA DE TRAIPU URBANO,Não,1.5,0.2,,,Ausente,Ausente,Não
26 de jan. de 2026,260715000018,Rotina,Traipu,SAA DE TRAIPU URBANO,Não,1,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260715000019,Rotina,Traipu,SAA DE TRAIPU URBANO,Não,1,3,,,Ausente,Ausente,Não
26 de jan. de 2026,260108000028,Rotina,Maceió,SAA MACEIO ERICH FROMM,Não,2,0.26,,,Ausente,Ausente,Não
26 de jan. de 2026,260919000013,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Não,1.87,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260108000030,Rotina,Maceió,SAA MACEIO JUNCO,Não,0,0,,,Ausente,Ausente,Não
26 de jan. de 2026,260108000029,Rotina,Maceió,SAA MACEIO MAISON LA CONCORDE,Não,0,0,,,Ausente,Ausente,Não
26 de jan. de 2026,MCZ033,Rotina,Maceió,SAA MACEIO MEDITERRANEO OESTE,Não,1,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260108000027,Rotina,Maceió,SAA MACEIO PHOENIX,Não,0,1.87,,,Ausente,Ausente,Não
26 de jan. de 2026,MCZ031,Rotina,Maceió,SAA MACEIO RESERVA BELLA VISTA,Não,0,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,MCZ030,Rotina,Maceió,SAA MACEIO RESIDENCIAL TABULEIRO DOS MARTINS,Não,1,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,MCZ032,Rotina,Maceió,SAA MACEIO RUI PALMEIRA 10C 12C 13C,Não,2,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260915000011,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,1.3,,,Ausente,Ausente,Não
26 de jan. de 2026,260915000012,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,,2.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260915000013,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,0.8,,,Ausente,Ausente,Não
26 de jan. de 2026,260108000031,Rotina,Maceió,SAA MACEIO MICHELANGELO,Não,0,3.02,,,Ausente,Ausente,Não
26 de jan. de 2026,260915000014,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,0.7,,,Ausente,Ausente,Não
26 de jan. de 2026,260915000015,Rotina,Olho d'Água das Flores,SAA DE PAO DE ACUCAR URBANO,Não,1.5,1.5,,,Ausente,Ausente,Não
26 de jan. de 2026,260921000010,Rotina,Carneiros,SAC DE CARNEIROS VEICULO TRANSPORTADOR,Não,1,0.6,,,Ausente,Ausente,Não
26 de jan. de 2026,261007000011,Rotina,Delmiro Gouveia,SAC DE DELMIRO GOUVEIA VEICULO TRANSPORTADOR,Não,1.5,5.4,2,,Presente,Ausente,Não
26 de jan. de 2026,261007000013,Rotina,Delmiro Gouveia,SAC DE DELMIRO GOUVEIA VEICULO TRANSPORTADOR,Não,3,5.45,15,,Presente,Ausente,Não
26 de jan. de 2026,261007000012,Rotina,Delmiro Gouveia,SAC DE DELMIRO GOUVEIA VEICULO TRANSPORTADOR,Não,2,7.4,4,,Presente,Ausente,Não
26 de jan. de 2026,260920000005,Rotina,Poço das Trincheiras,SAC DE POCO DAS TRINCHEIRAS VEICULO TRANSPORTADOR,Não,1,0.9,,,Ausente,Ausente,Não
26 de jan. de 2026,260715000017,Rotina,Traipu,SAA DE TRAIPU URBANO,Não,1.5,0.3,,,Ausente,Ausente,Não
26 de jan. de 2026,260919000011,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Não,1.48,0.3,,,Ausente,Ausente,Não
26 de jan. de 2026,260919000012,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Não,1,0.3,,,Ausente,Ausente,Não
26 de jan. de 2026,260925000015,Rotina,São José da Tapera,SAC DE SAO JOSE DA TAPERA VEICULO TRANSPORTADOR,Não,0.5,1.8,,,Ausente,Ausente,Não
26 de jan. de 2026,260919000014,Rotina,Dois Riachos,SAA DE PAO DE ACUCAR URBANO,Não,1.54,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,SB 12,Rotina,São Brás,SAA DE SAO BRAS URBANO,Sim,2,2.05,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260920000001,Rotina,Poço das Trincheiras,SAA DE PAO DE ACUCAR URBANO,Não,1,0.83,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260920000002,Rotina,Poço das Trincheiras,SAA DE PAO DE ACUCAR URBANO,Não,1,0.85,,,Ausente,Ausente,Não
26 de jan. de 2026,260715000020,Rotina,Traipu,SAA DE TRAIPU URBANO,Não,1,0.9,,,Ausente,Ausente,Não
26 de jan. de 2026,260921000006,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,1,1,,,Ausente,Ausente,Não
26 de jan. de 2026,260720000029,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.6,,,Ausente,Ausente,Não
26 de jan. de 2026,260921000008,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,0.5,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260921000009,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,2,0.6,,,Ausente,Ausente,Não
26 de jan. de 2026,260720000021,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.6,,,Ausente,Ausente,Não
26 de jan. de 2026,260720000023,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,2,,,Ausente,Ausente,Não
26 de jan. de 2026,260925000011,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Não,1.5,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260925000012,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Não,2,0.1,,,Ausente,Ausente,Não
26 de jan. de 2026,260925000013,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Não,1.5,0.4,,,Ausente,Ausente,Não
26 de jan. de 2026,260925000014,Rotina,São José da Tapera,SAA DE PAO DE ACUCAR URBANO,Não,1.5,0.3,,,Ausente,Ausente,Não
26 de jan. de 2026,PTD 16,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Sim,1.78,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260921000007,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,0.8,0.6,,,Ausente,Ausente,Não
26 de jan. de 2026,JAC 37,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,JAC 38,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,JAC 39,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260720000022,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.7,,,Ausente,Ausente,Não
26 de jan. de 2026,PTD 15,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS POV TATUAMUNHA,Sim,1.35,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,CAR 006,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,CAR 007,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,0.8,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260720000024,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,0.65,,,Ausente,Ausente,Não
26 de jan. de 2026,CAR 008,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,0.5,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,CAR 009,Rotina,Carneiros,SAA DE PAO DE ACUCAR URBANO,Não,2,,,,Sem Informações,Sem Informações,Não
26 de jan. de 2026,260720000027,Rotina,Arapiraca,SAA DE ARAPIRACAA,Não,1,1.5,,,Ausente,Ausente,Não
23 de jan. de 2026,JAC 31,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,JAC 32,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,SMU13,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,JAC 33,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,260138000001,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Sim,1.5,5.47,18,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,260138000002,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Sim,2,1.32,4,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,260138000003,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Sim,0.1,4.89,23,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,JAC 34,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,260138000004,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Sim,1,3.49,20,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,260138000005,Rotina,Flexeiras,SAA DE FLEIXEIRAS CIDADE SEDE AGUAS DE FLEXEIRAS SPE SA,Sim,1.2,5.21,33,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,SMU12,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,SMU14,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,JAC 35,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
23 de jan. de 2026,JAC 36,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAP  09,Rotina,Japaratinga,SAA DE JAPARATINGA URBANO,Não,0.2,0.32,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAC 30,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260108000021,Rotina,Maceió,SAA MACEIO BELO HORIZONTE,Não,2,0.74,,,Ausente,Ausente,Não
22 de jan. de 2026,JAP  06,Rotina,Japaratinga,SAA DE JAPARATINGA BARREIRAS,Não,0.2,1.67,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAC 26,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAP  08,Rotina,Japaratinga,SAA DE JAPARATINGA URBANO,Não,0.2,0.97,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260142000010,Rotina,Santa Luzia do Norte,POCO PRACA DA BIBLIA,Não,,4.39,,,Presente,Ausente,Não
22 de jan. de 2026,JAC 27,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260142000009,Rotina,Santa Luzia do Norte,SAA DE SANTA LUZIA DO NORTE QUILOMBO,Não,0,0.97,0,,Ausente,Ausente,Não
22 de jan. de 2026,260142000007,Rotina,Santa Luzia do Norte,SAA DE SANTA LUZIA DO NORTE SEDE,Não,1.23,2.3,1,,Presente,Ausente,Não
22 de jan. de 2026,260142000008,Rotina,Santa Luzia do Norte,SAA DE SANTA LUZIA DO NORTE SEDE,Não,1.63,2.45,2,,Ausente,Ausente,Não
22 de jan. de 2026,260108000025,Rotina,Maceió,SAA MACEIO ARTEMISIA,Não,0,0.73,,,Ausente,Ausente,Não
22 de jan. de 2026,260108000019,Rotina,Maceió,SAA MACEIO BARILOCHE,Não,1,0.8,,,Ausente,Ausente,Não
22 de jan. de 2026,260108000026,Rotina,Maceió,SAA MACEIO BELLA VISTA,Não,0,1.06,,,Ausente,Ausente,Não
22 de jan. de 2026,JAC 28,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260108000020,Rotina,Maceió,SAA MACEIO PARQUE RESIDENCIAL TROPICAL,Não,1,0.65,,,Ausente,Ausente,Não
22 de jan. de 2026,260108000023,Rotina,Maceió,SAA MACEIO RESIDENCIAL SHANGRILA I,Não,0.5,0.52,,,Ausente,Ausente,Não
22 de jan. de 2026,260108000024,Rotina,Maceió,SAA MACEIO SHANGRILA II,Não,0.5,0.82,,,Ausente,Ausente,Não
22 de jan. de 2026,260316000006,Rotina,Branquinha,SAC DE BRANQUINHA - ASSENTAMENTO FLOR DO MUNDAU,Não,,2.64,4,,Ausente,Ausente,Não
22 de jan. de 2026,260316000008,Rotina,Branquinha,BR 104,Não,,1.83,4,,Ausente,Ausente,Não
22 de jan. de 2026,260316000007,Rotina,Branquinha,SAC DE BRANQUINHA - ASSENTAMENTO FLOR DO MUNDAU,Não,,2.86,0,,Sem Informações,Ausente,Não
22 de jan. de 2026,260316000009,Rotina,Branquinha,SAC DE BRANQUINHA - ASSENTAMENTO FLOR DO MUNDAU,Não,,2.92,4,,Presente,Sem Informações,Não
22 de jan. de 2026,260316000010,Rotina,Branquinha,SAC DE BRANQUINHA - ASSENTAMENTO FLOR DO MUNDAU,Não,,1.89,0,,Presente,Sem Informações,Não
22 de jan. de 2026,260108000022,Rotina,Maceió,SAC MACEIO SHOPPING MIRAMAR,Não,0,0.77,,,Ausente,Ausente,Não
22 de jan. de 2026,JAP  07,Rotina,Japaratinga,SAA DE JAPARATINGA URBANO,Não,0.2,1.73,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260141000003,Rotina,Barra de Santo Antônio,SAI DA BARRA DE SANTO ANTONIO CHACARA PARAISO,Não,,0.93,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260141000004,Rotina,Barra de Santo Antônio,SAI DA BARRA DE SANTO ANTONIO SITIO CACIMBAS,Não,,0.81,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260141000002,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO BARRA I CENTRO,Não,2.5,0.96,0,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260141000001,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO BARRA II ILHA DA CROA,Não,1,0.94,0,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAC 25,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260141000005,Rotina,Barra de Santo Antônio,SAA DE BARRA DE SANTO ANTONIO SANTA LUZIA,Não,1,0.94,0,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAP  10,Rotina,Japaratinga,SAA DE JAPARATINGA URBANO,Não,0.2,0.77,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,JAC 29,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
22 de jan. de 2026,260142000006,Rotina,Santa Luzia do Norte,POCO PADARIA SAO LUIS,Não,,0.97,,,Presente,Ausente,Não
21 de jan. de 2026,260413000011,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.05,7,,Ausente,Ausente,Não
21 de jan. de 2026,JAC 24,Rotina,Jacuípe,SAA DE JACUIPE URBANO,Não,1.5,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260137000006,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,1.94,2,,Ausente,Ausente,Não
21 de jan. de 2026,260137000009,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0.78,1,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,SMU11,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260210000001,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Sim,,3.92,5,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260210000004,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Sim,,2.84,0,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260210000005,Rotina,Passo de Camaragibe,SAA DE PASSO DE CAMARAGIBE ENGENHO VELHO,Sim,,13.1,10,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,Nº260610000008,Rotina,Penedo,SAA DE PENEDO MARISA LETICIA,Não,0.5,0.1,0,,Ausente,Ausente,Sim
21 de jan. de 2026,Nº260610000006,Rotina,Penedo,SAA DE PENEDO MATA ATLANTICA,Não,0.5,1.13,0,,Ausente,Ausente,Sim
21 de jan. de 2026,Nº260610000007,Rotina,Penedo,SAA DE PENEDO MATA ATLANTICA II,Não,1,1.14,0,,Ausente,Ausente,Não
21 de jan. de 2026,Nº260610000010,Rotina,Penedo,SAA DE PENEDO VELHO CHICO II,Não,0.5,0.43,0,,Ausente,Ausente,Não
21 de jan. de 2026,260208000006,Rotina,Porto Calvo,SAA DE PORTO CALVO URBANO,Não,0.8,1.85,3,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260208000007,Rotina,Porto Calvo,SAA DE PORTO CALVO URBANO,Não,0,0.23,2,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260208000008,Rotina,Porto Calvo,SAA DE PORTO CALVO URBANO,Não,1,2.03,3,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260208000010,Rotina,Porto Calvo,SAA DE PORTO CALVO URBANO,Não,1.5,2.56,2,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260208000009,Rotina,Porto Calvo,SAA DE PORTO CALVO URBANO,Não,0,2.81,5,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260137000007,Rotina,Paripueira,SAA DE PARIPUEIRA URBANO,Não,2,0.81,1,,Ausente,Ausente,Não
21 de jan. de 2026,260413000013,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.04,4,,Presente,Ausente,Não
21 de jan. de 2026,PTD 12,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,0.16,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,PTD 13,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,2.79,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260209000011,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.6,0,,Ausente,Ausente,Não
21 de jan. de 2026,260209000012,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.89,0,,Ausente,Ausente,Não
21 de jan. de 2026,260209000013,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.59,0,,Ausente,Ausente,Não
21 de jan. de 2026,260209000015,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.1,0,,Ausente,Ausente,Não
21 de jan. de 2026,260307000003,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,0.5,3.59,2,,Ausente,Ausente,Não
21 de jan. de 2026,260307000004,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,0.5,1.25,1,,Presente,Ausente,Não
21 de jan. de 2026,260307000005,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,0.5,0.92,0,,Ausente,Ausente,Não
21 de jan. de 2026,SMU09,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,SMU10,Rotina,Santana do Mundaú,SAA DE SANTANA DO MUNDAU URBANO,Não,1,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260115000007,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO BRASILIA PREFEITURA,Não,,1.11,0,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,IGC011,Rotina,Igaci,SAA DE ARAPIRACAA,Não,0.42,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260209000014,Rotina,Maragogi,SAA DE MARAGOGI CENTRO E BARRA GRANDE,Não,0.3,0.39,0,,Ausente,Ausente,Não
21 de jan. de 2026,260115000008,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,3.14,2,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260115000009,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Sim,,1.54,0,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,PTD 14,Rotina,Porto de Pedras,SAA DE PORTO DE PEDRAS URBANO,Não,1.83,,,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260115000010,Rotina,Coqueiro Seco,SAA DE COQUEIRO SECO RETIRO,Não,,2.35,2,,Sem Informações,Sem Informações,Não
21 de jan. de 2026,260108000016,Rotina,Maceió,SAA MACEIO ALDEIA DO MAR,Não,0,0,,,Ausente,Ausente,Não
21 de jan. de 2026,260108000018,Rotina,Maceió,SAA MACEIO ATLANTIS,Não,0,2.4,,,Ausente,Ausente,Não
21 de jan. de 2026,260108000014,Rotina,Maceió,SAA MACEIO MORADA DA GARCA,Não,0.5,0.46,,,Ausente,Ausente,Não
21 de jan. de 2026,260413000012,Rotina,Capela,SAA DE CAPELA URBANO CASAL,Não,0.1,0.04,3,,Presente,Ausente,Não
21 de jan. de 2026,260108000015,Rotina,Maceió,SAA MACEIO N S BEZERRA SANTOS,Não,0,0.63,,,Ausente,Ausente,Não
21 de jan. de 2026,260608000011,Rotina,Coruripe,SAA DE CORURIPE PORTAL DE CORURIPE,Sim,0.3,1.37,0,,Ausente,Ausente,Não
21 de jan. de 2026,260608000012,Rotina,Coruripe,SAA DE CORURIPE PORTAL DE CORURIPE,Sim,0.2,1.28,0,,Ausente,Ausente,Não
21 de jan. de 2026,260608000013,Rotina,Coruripe,SAA DE CORURIPE PORTAL DE CORURIPE,Sim,0.2,1.04,0,,Presente,Ausente,Não
21 de jan. de 2026,260413000015,Rotina,Capela,SAC DE CAPELA FAZENDA PEDRA DO RISCO CHAFARIZ,Não,,0.04,0,,Presente,Ausente,Não
21 de jan. de 2026,260608000014,Rotina,Coruripe,SAA DE CORURIPE PORTAL DE CORURIPE,Sim,0.2,0.98,0,,Ausente,Ausente,Não
21 de jan. de 2026,260413000014,Rotina,Capela,SAC DE CAPELA FAZENDA VIEIRA,Não,,12.6,20,,Presente,Ausente,Não
21 de jan. de 2026,260608000015,Rotina,Coruripe,SAA DE CORURIPE PORTAL DE CORURIPE,Sim,0.2,1.14,0,,Presente,Ausente,Não
